Date,Vanguard High Yield Corporate Fund,Vanguard Total Intl Stock Idx Fund,Vanguard Mid Cap Index Fund,S&P 500,Vanguard Value Index Fund,Vanguard Small Cap Value Index Fund,Vanguard Small Cap Index Fund,iShares J.P. Morgan USD Emerging Markets Bond ETF,Vanguard Emerging Markets Stock Index Fund,Vanguard Real Estate Index Fund,SPDR S&P 500 ETF Trust,SPDR Gold Shares
1929-05-31,,,,0.00852961321341672,,,,,,,,
1929-06-03,,,,0.017720520958903974,,,,,,,,
1929-06-04,,,,0.014641825294114286,,,,,,,,
1929-06-05,,,,-0.0019500482937114816,,,,,,,,
1929-06-06,,,,0.001953858411973819,,,,,,,,
1929-06-07,,,,-0.004290121124080004,,,,,,,,
1929-06-10,,,,-0.010184105831921864,,,,,,,,
1929-06-11,,,,0.0063316123669856506,,,,,,,,
1929-06-12,,,,0.0007864906615671075,,,,,,,,
1929-06-13,,,,0.01532414058770315,,,,,,,,
1929-06-14,,,,0.003482978020759697,,,,,,,,
1929-06-17,,,,0.01851135891195943,,,,,,,,
1929-06-18,,,,0.0003786531215301814,,,,,,,,
1929-06-19,,,,-0.0037850257827763967,,,,,,,,
1929-06-20,,,,0.005699073718445691,,,,,,,,
1929-06-21,,,,0.00566685038798731,,,,,,,,
1929-06-24,,,,0.0,,,,,,,,
1929-06-25,,,,0.010518361024399514,,,,,,,,
1929-06-26,,,,0.005947949802270314,,,,,,,,
1929-06-27,,,,0.0018477880781968548,,,,,,,,
1929-06-28,,,,0.011065998904699281,,,,,,,,
1929-07-01,,,,0.01313391508046835,,,,,,,,
1929-07-02,,,,0.010442888131016792,,,,,,,,
1929-07-03,,,,0.004276580239392036,,,,,,,,
1929-07-05,,,,0.004968040742807434,,,,,,,,
1929-07-08,,,,0.001765577152118336,,,,,,,,
1929-07-09,,,,-0.003172370459130436,,,,,,,,
1929-07-10,,,,-0.0028288515475118903,,,,,,,,
1929-07-11,,,,0.0021276405786923025,,,,,,,,
1929-07-12,,,,0.010969549307560333,,,,,,,,
1929-07-15,,,,-0.0042001726694629316,,,,,,,,
1929-07-16,,,,0.0070298365633560955,,,,,,,,
1929-07-17,,,,0.0024432703579844173,,,,,,,,
1929-07-18,,,,-0.0020891179448769837,,,,,,,,
1929-07-19,,,,0.003489196859809418,,,,,,,,
1929-07-22,,,,-0.011474267075097466,,,,,,,,
1929-07-23,,,,0.014069631172584085,,,,,,,,
1929-07-24,,,,-0.006590375808547488,,,,,,,,
1929-07-25,,,,0.00453914353651208,,,,,,,,
1929-07-26,,,,-0.0038234483351173854,,,,,,,,
1929-07-29,,,,-0.01674806506601112,,,,,,,,
1929-07-30,,,,0.011355560374690432,,,,,,,,
1929-07-31,,,,0.01333330388654752,,,,,,,,
1929-08-01,,,,0.00692523437504633,,,,,,,,
1929-08-02,,,,0.016506174122959072,,,,,,,,
1929-08-05,,,,-0.0006765409599577277,,,,,,,,
1929-08-06,,,,-0.00372378493372838,,,,,,,,
1929-08-07,,,,-0.010193718698549237,,,,,,,,
1929-08-08,,,,0.011671821571688001,,,,,,,,
1929-08-09,,,,-0.036986772242439514,,,,,,,,
1929-08-12,,,,0.03136015938391701,,,,,,,,
1929-08-13,,,,0.008882822849866745,,,,,,,,
1929-08-14,,,,0.0030477531491759358,,,,,,,,
1929-08-15,,,,0.00168802281039504,,,,,,,,
1929-08-16,,,,0.018537217244565918,,,,,,,,
1929-08-19,,,,0.009265410092903936,,,,,,,,
1929-08-20,,,,0.005901649350025684,,,,,,,,
1929-08-21,,,,-0.004237322908152041,,,,,,,,
1929-08-22,,,,0.007856028951242822,,,,,,,,
1929-08-23,,,,0.009743398120825031,,,,,,,,
1929-08-26,,,,-0.000643308384223551,,,,,,,,
1929-08-27,,,,-0.0006437224963025123,,,,,,,,
1929-08-28,,,,-0.0019323499973156189,,,,,,,,
1929-08-29,,,,0.009680579110193266,,,,,,,,
1929-08-30,,,,0.013422759880358237,,,,,,,,
1929-09-03,,,,0.0034689565918475385,,,,,,,,
1929-09-04,,,,-0.003142689579786251,,,,,,,,
1929-09-05,,,,-0.02206806023782326,,,,,,,,
1929-09-06,,,,0.02611216808475758,,,,,,,,
1929-09-09,,,,-0.005026699585159111,,,,,,,,
1929-09-10,,,,-0.01799809578310929,,,,,,,,
1929-09-11,,,,0.013826376202618507,,,,,,,,
1929-09-12,,,,-0.01141771654017254,,,,,,,,
1929-09-13,,,,0.006737217964666309,,,,,,,,
1929-09-16,,,,0.01529641371645063,,,,,,,,
1929-09-17,,,,-0.008160710103607416,,,,,,,,
1929-09-18,,,,0.002531643124693339,,,,,,,,
1929-09-19,,,,0.0015782587303945217,,,,,,,,
1929-09-20,,,,-0.0107154162462344,,,,,,,,
1929-09-23,,,,-0.00031858009163054923,,,,,,,,
1929-09-24,,,,-0.018483108324337083,,,,,,,,
1929-09-25,,,,0.001623413819731967,,,,,,,,
1929-09-26,,,,0.009076135359306514,,,,,,,,
