,Maximum Sharpe Ratio,Maximum Sharpe Ratio,Maximum Sharpe Ratio,Maximum Sharpe Ratio,Maximum Sharpe Ratio,Equally Weighted,Equally Weighted,Equally Weighted,Equally Weighted,Equally Weighted,Global Minimum Variance,Global Minimum Variance,Global Minimum Variance,Global Minimum Variance,Global Minimum Variance,Target Returns 6.0%,Target Returns 6.0%,Target Returns 6.0%,Target Returns 6.0%,Target Returns 6.0%,Target Returns 9.0%,Target Returns 9.0%,Target Returns 9.0%,Target Returns 9.0%,Target Returns 9.0%,Target Returns 12.0%,Target Returns 12.0%,Target Returns 12.0%,Target Returns 12.0%,Target Returns 12.0%,Target Returns 15.0%,Target Returns 15.0%,Target Returns 15.0%,Target Returns 15.0%,Target Returns 15.0%,Target Returns 18.0%,Target Returns 18.0%,Target Returns 18.0%,Target Returns 18.0%,Target Returns 18.0%
,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,0.05161027084374403,4964.9716415211515,0.0,4964.971641484506,"[0.00000000e+00 8.64146743e-17 1.38707627e-16 0.00000000e+00
 0.00000000e+00 5.19798711e-16 0.00000000e+00 4.19155462e-01
 5.90499300e-17 1.97844523e-16 3.30956422e-01 2.49888116e-01]",0.04099196119438897,4358.6352311592545,0.0,4358.635231127088,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.007680393629848181,1314.112258766228,0.0,1314.112258756529,"[1.00000000e+00 3.19702598e-13 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.53612972e-12
 0.00000000e+00 1.06510634e-12 0.00000000e+00 4.39766279e-12]",0.0393151867528152,5040.130899266956,0.0,5040.130899229765,"[1.94071974e-01 0.00000000e+00 4.35307172e-17 3.30681663e-18
 9.81202966e-18 0.00000000e+00 0.00000000e+00 4.23495957e-01
 1.61004023e-17 0.00000000e+00 2.14226333e-01 1.68205735e-01]",0.06360976263571083,7667.39800941963,0.0,7667.398009363039,"[4.00617226e-18 1.98750608e-17 0.00000000e+00 2.92606428e-17
 0.00000000e+00 2.68087280e-18 1.15584710e-18 1.57695155e-01
 3.90715996e-18 5.85288159e-18 4.82345165e-01 3.59959680e-01]",0.10323465411157584,10237.928294947067,0.0,10237.928294871524,"[2.39748366e-13 5.94421548e-17 2.28424380e-16 4.01613547e-13
 3.35026713e-17 9.46241700e-13 1.00258380e-13 1.07412355e-13
 1.56002431e-16 1.92648739e-18 1.59007552e-13 1.00000000e+00]",0.1032346541116127,10816.843511254161,0.0,10816.843511174347,"[2.66019057e-17 1.55365150e-13 8.31551375e-18 2.40828251e-19
 2.44967286e-17 7.44512021e-13 9.69869469e-13 3.35778558e-13
 9.89875643e-13 3.83652902e-13 1.05985898e-16 1.00000000e+00]",0.10323465411178612,10453.946249687102,0.0,10453.946249609955,"[1.10237438e-12 1.08513145e-15 1.22171123e-15 4.74333134e-13
 5.40216342e-17 1.24791600e-13 1.62195605e-12 1.05965757e-17
 7.64457850e-16 9.08950849e-16 3.72186777e-12 1.00000000e+00]"
2020-08,0.02716838762708118,5099.861915635463,0.0,5099.861915597822,"[2.65869622e-14 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.43787513e-15 0.00000000e+00 0.00000000e+00 3.38424385e-01
 0.00000000e+00 1.17391463e-14 4.50480805e-01 2.11094810e-01]",0.025839257314202557,4471.259128435927,0.0,4471.2591284029295,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.0016252782309049696,1316.248056813366,0.0,1316.2480568036515,"[1.00000000e+00 8.91411944e-13 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.11102377e-11
 0.00000000e+00 3.79492271e-12 0.00000000e+00 1.35118722e-11]",0.017304470898806823,5127.347697739498,0.0,5127.3476977016635,"[3.07310475e-01 6.39679282e-17 0.00000000e+00 1.96647169e-17
 1.05357346e-16 1.57209315e-18 1.07878116e-17 2.90199384e-01
 8.77119558e-17 5.78692910e-18 2.69333961e-01 1.33156180e-01]",0.026205146874315854,7868.323300400309,0.0,7868.323300342234,"[4.45686664e-17 1.29252952e-17 0.00000000e+00 0.00000000e+00
 1.52714355e-17 0.00000000e+00 8.97510480e-18 3.69189811e-01
 3.20292314e-18 0.00000000e+00 4.29597628e-01 2.01212561e-01]",0.055434914858277784,10805.466978302611,0.0,10805.466978222881,"[9.74799376e-18 5.04116803e-18 1.11395074e-17 6.51397978e-18
 1.13268121e-13 1.24334861e-13 5.67867670e-18 1.67099930e-17
 5.57918219e-14 1.71344539e-13 1.00000000e+00 6.01536403e-18]",0.05543491485841434,11416.474310337328,0.0,11416.47431025309,"[1.06811939e-16 2.00819281e-12 3.17693781e-17 5.66013813e-13
 9.63754562e-16 1.38384973e-12 6.98861103e-17 5.41157726e-16
 4.85375828e-16 5.35791383e-13 1.00000000e+00 5.48595636e-16]",0.05543491485829222,11033.45986997167,0.0,11033.459869890246,"[5.78461928e-13 1.58085958e-17 1.70046342e-13 8.19120718e-18
 3.77193652e-13 5.68633402e-17 3.00137738e-21 1.06203490e-12
 1.09418436e-17 1.12388632e-17 1.00000000e+00 1.50879056e-17]"
2020-09,-0.023559311821450213,4979.712678518669,-0.023559311821450202,5099.861915597822,"[0.00000000e+00 0.00000000e+00 2.49780739e-15 1.78996962e-15
 0.00000000e+00 3.88237423e-15 3.22736219e-15 3.59512733e-01
 1.28017228e-15 0.00000000e+00 4.49674104e-01 1.90813163e-01]",-0.01663441487441597,4396.882349082504,-0.016634414874415818,4471.2591284029295,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",-0.0006331709690734488,1315.4146467556925,-0.0006331709690735966,1316.2480568036515,"[1.00000000e+00 0.00000000e+00 1.13200699e-11 9.64985036e-12
 1.73208670e-13 1.31599870e-11 1.31138572e-11 0.00000000e+00
 2.39709641e-12 0.00000000e+00 3.26934313e-12 0.00000000e+00]",-0.016118703967637815,5044.701498060485,-0.016118703967637715,5127.3476977016635,"[2.84987799e-01 4.49401800e-17 0.00000000e+00 4.10370522e-17
 3.38813179e-17 0.00000000e+00 1.04625510e-17 3.04885110e-01
 2.80808363e-17 1.95752702e-16 2.83263191e-01 1.26863900e-01]",-0.024391870889337364,7676.400174341379,-0.024391870889337346,7868.323300342234,"[0.00000000e+00 1.75158823e-17 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.37105363e-17 6.53811575e-18 3.18429558e-01
 0.00000000e+00 1.95275334e-17 4.79084658e-01 2.02485784e-01]",-0.026302004600502582,10521.261536128717,-0.026302004600502558,10805.466978222881,"[4.04134280e-18 6.22635477e-18 4.71671871e-18 2.34345548e-13
 6.72326093e-18 3.55637944e-13 6.05137982e-18 2.29968737e-13
 8.37316597e-15 7.01053293e-18 1.00000000e+00 3.82087286e-18]",-0.026302004610997076,11116.198150385506,-0.026302004610997052,11416.47431025309,"[1.64945624e-17 1.92846297e-16 3.19858770e-13 2.76065091e-10
 7.23399417e-16 9.00399314e-13 3.07728242e-12 5.83738797e-14
 2.16031294e-16 1.78009992e-12 1.00000000e+00 1.12209968e-12]",-0.02630200460063037,10743.257757710804,-0.02630200460063046,11033.459869890246,"[5.97109260e-13 7.61856704e-15 2.24973045e-15 3.35467633e-12
 4.18928484e-13 1.45406538e-15 4.41825368e-17 1.26622374e-13
 1.54055589e-15 1.40125527e-12 1.00000000e+00 4.55968511e-18]"
2020-10,-0.008500629954774741,4937.381983757482,-0.03185967278444172,5099.861915597822,"[6.40649150e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.29475908e-16 0.00000000e+00 0.00000000e+00 4.31257468e-01
 0.00000000e+00 0.00000000e+00 3.87998775e-01 1.80743756e-01]",-0.003508194001041298,4381.457232802169,-0.020084252120983914,4471.2591284029295,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.0012959861629937564,1317.1194059364873,0.0,1317.1194059267661,"[1.00000000e+00 1.61436142e-12 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.10951109e-11
 0.00000000e+00 3.44234363e-12 0.00000000e+00 1.32747008e-11]",-0.005806148024801061,5015.411214421811,-0.021831264411234813,5127.3476977016635,"[1.34104569e-01 0.00000000e+00 7.91467586e-18 1.37693676e-17
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.67385027e-01
 0.00000000e+00 2.54787511e-17 2.68963884e-01 1.29546519e-01]",-0.014287954362023236,7566.720118985762,-0.03833131531328937,7868.323300342234,"[1.00154307e-17 7.03435296e-18 1.39865983e-17 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.01552898e-02
 0.00000000e+00 0.00000000e+00 6.64042449e-01 3.15802261e-01]",-0.019351352817331136,10317.660892059675,-0.04514437804700624,10805.466978222881,"[8.49732424e-18 2.03843456e-13 5.27428797e-13 1.00264413e-17
 1.36081097e-16 1.27257497e-12 6.51410466e-17 7.20886173e-13
 2.29180760e-13 1.47703932e-17 1.00000000e+00 1.03142892e-17]",-0.019351352817378986,10901.0846779895,-0.04514437805734441,11416.47431025309,"[2.08447837e-18 4.87374988e-13 7.77140266e-17 9.82140086e-13
 4.50398290e-17 8.39729201e-14 7.93256505e-13 9.12678332e-17
 3.03454040e-13 1.23638641e-16 1.00000000e+00 3.35066445e-13]",-0.019351352817344458,10535.361186433669,-0.04514437804714465,11033.459869890246,"[2.69267939e-17 4.96908694e-16 5.83106637e-13 1.25977795e-15
 1.40745258e-17 6.99308926e-13 1.10353648e-13 3.25626537e-13
 1.70494956e-13 6.84027361e-18 1.00000000e+00 7.25910346e-17]"
2020-11,0.03456685871892762,5108.051769231405,0.0,5108.051769193703,"[4.52760062e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.22188578e-01
 0.00000000e+00 1.84532505e-16 4.47636459e-01 2.30174963e-01]",0.06898213379592466,4683.699501856449,0.0,4683.699501821885,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.005387364900098612,1324.2152087932682,0.0,1324.2152087834947,"[1.00000000e+00 1.26122723e-12 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.08636572e-11
 0.00000000e+00 3.31547290e-12 0.00000000e+00 1.53578400e-11]",0.024693206841184923,5139.257800933127,0.0,5139.257800895205,"[2.85696906e-01 5.55111512e-17 0.00000000e+00 1.85940673e-17
 0.00000000e+00 4.77048956e-18 0.00000000e+00 2.85592405e-01
 3.18213338e-17 5.00901404e-17 2.76451508e-01 1.52259181e-01]",0.035092434847135756,7832.254751767781,-0.00458401965139029,7868.323300342234,"[0.00000000e+00 2.39409673e-18 0.00000000e+00 1.16155413e-17
 6.69542179e-18 0.00000000e+00 1.05514683e-17 2.84073026e-01
 0.00000000e+00 0.00000000e+00 4.73580695e-01 2.42346279e-01]",0.08535415705499161,11198.316140280682,0.0,11198.316140198052,"[4.12893333e-13 7.93843552e-18 1.18530491e-13 3.21884008e-18
 3.91372456e-17 6.74729415e-17 2.27539869e-17 2.37684602e-13
 3.37571365e-19 1.63235189e-17 1.00000000e+00 3.55068117e-18]",0.08535415705511151,11831.537571665685,0.0,11831.537571578385,"[1.38062437e-13 5.61883912e-13 1.15227471e-17 3.61539624e-13
 1.13299790e-16 5.21523037e-18 1.00021574e-16 2.18454741e-13
 2.23510361e-13 6.87327785e-13 1.00000000e+00 1.02369750e-16]",0.08535415705585203,11434.598059780656,0.0,11434.598059696273,"[5.16541629e-14 6.49549917e-13 5.10254036e-13 5.80765012e-12
 1.90257223e-12 3.00875249e-18 1.16886278e-18 1.25851284e-14
 2.15263742e-13 1.96938168e-18 1.00000000e+00 0.00000000e+00]"
2020-12,0.03817434253457819,5303.048287154403,0.0,5303.048287115262,"[0.00000000e+00 3.42080149e-15 5.65613264e-15 7.02372854e-15
 1.08897876e-16 1.28162533e-14 5.16314636e-15 2.82340937e-01
 3.08719605e-15 6.07768621e-16 4.62902507e-01 2.54756556e-01]",0.03984604586021567,4870.326407002891,0.0,4870.326406966949,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.0026731443522642895,1327.7550271998364,0.0,1327.7550271900368,"[1.00000000e+00 3.86093935e-13 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.13338505e-12
 0.00000000e+00 2.81732970e-13 0.00000000e+00 1.57925062e-12]",0.02370459989839424,5261.081850878949,0.0,5261.081850840127,"[3.52939147e-01 0.00000000e+00 0.00000000e+00 2.60750622e-17
 6.19079440e-17 0.00000000e+00 2.65629532e-18 2.58016167e-01
 0.00000000e+00 1.87024875e-17 2.44354075e-01 1.44690611e-01]",0.03471653943239161,8104.163532702064,0.0,8104.163532642248,"[7.44583314e-02 4.49943902e-18 2.19279889e-17 9.03953561e-17
 0.00000000e+00 0.00000000e+00 1.22243795e-17 2.92990724e-01
 7.98243849e-17 1.70694080e-17 4.05199847e-01 2.27351097e-01]",0.038235186992045866,11626.48585190036,0.0,11626.48585181457,"[0.00000000e+00 6.42537521e-17 5.70318769e-16 3.05311332e-16
 0.00000000e+00 2.39000915e-18 1.36550277e-17 0.00000000e+00
 0.00000000e+00 5.33502255e-18 8.77941324e-01 1.22058676e-01]",0.03400850385740939,12233.910462810762,0.0,12233.910462720492,"[7.37229668e-13 2.04836155e-13 5.04230652e-19 2.07750468e-13
 0.00000000e+00 0.00000000e+00 2.66203706e-13 3.36180819e-19
 0.00000000e+00 3.52302285e-13 1.00000000e+00 0.00000000e+00]",0.034008503857684724,11823.47163200778,0.0,11823.471631920527,"[1.60088884e-13 1.16151454e-13 3.16415760e-13 4.03424154e-12
 0.00000000e+00 0.00000000e+00 3.36772993e-13 9.40816208e-18
 1.42941714e-13 9.84192337e-14 1.00000000e+00 1.78824537e-12]"
2021-01,-0.0131453964995768,5233.337614763356,-0.013145396499576804,5303.048287115262,"[6.62345468e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.54835373e-01
 1.20654626e-15 0.00000000e+00 5.50336666e-01 1.94827961e-01]",-0.0004464201769898146,4868.152195026279,-0.00044642017698990217,4870.326406966949,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.0007359885534774513,1328.7322397016776,0.0,1328.7322396918705,"[1.00000000e+00 0.00000000e+00 2.47091653e-11 2.04312539e-11
 1.30899458e-12 3.09189202e-11 3.03434361e-11 0.00000000e+00
 3.63946373e-12 0.00000000e+00 6.66643130e-12 0.00000000e+00]",-0.007935079857470995,5219.334746255533,-0.00793507985747097,5261.081850840127,"[3.61361452e-01 2.62919027e-17 2.30935063e-17 0.00000000e+00
 3.10081821e-17 6.22332047e-17 1.29020059e-17 2.49399753e-01
 2.80266262e-17 2.76471554e-17 2.83788179e-01 1.05450617e-01]",-0.01191695033716611,8007.586618358581,-0.011916950337166252,8104.163532642248,"[8.86804808e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.42861287e-17 3.75133952e-17 0.00000000e+00 2.77637280e-01
 0.00000000e+00 0.00000000e+00 4.61667880e-01 1.72014359e-01]",-0.012619893049352848,11479.760843909562,-0.01261989304935293,11626.48585181457,"[2.70416628e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.25823362e-16 0.00000000e+00
 0.00000000e+00 2.02415632e-18 7.95691443e-01 2.04308557e-01]",-0.003810274017943316,12187.29591163647,-0.0038102740179433102,12233.910462720492,"[7.27681435e-14 1.09033052e-19 1.00000000e+00 1.55577192e-12
 1.48622627e-22 2.41910514e-14 2.39414050e-12 1.39635269e-17
 1.77229974e-13 2.88796333e-20 4.01798278e-12 1.04477376e-12]",-0.0038102740179318806,11778.420965246587,-0.0038102740179318116,11823.471631920527,"[5.19497849e-17 8.73876353e-13 1.00000000e+00 5.22234408e-18
 1.35242306e-12 3.59969120e-13 1.12847537e-16 1.20045960e-13
 2.96418186e-13 4.35550791e-18 9.53527166e-14 1.36688563e-17]"
2021-02,0.006516723461788443,5267.441828780945,-0.00671433795157164,5303.048287115262,"[0.00000000e+00 1.49734180e-15 7.30115306e-16 1.81874522e-15
 0.00000000e+00 2.74019261e-15 1.72560383e-15 2.22248117e-01
 2.99866438e-15 0.00000000e+00 6.85496252e-01 9.22556312e-02]",0.018965928255251452,4960.4812202927915,0.0,4960.481220256184,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.0006745406188384262,1329.6285235689165,0.0,1329.628523559103,"[1.00000000e+00 0.00000000e+00 1.15468329e-11 9.51068391e-12
 6.62872535e-13 1.45911200e-11 1.41968243e-11 0.00000000e+00
 1.62021785e-12 0.00000000e+00 3.11241311e-12 0.00000000e+00]",0.0014152422166207046,5226.721369131109,-0.006531067700856857,5261.081850840127,"[3.79559032e-01 0.00000000e+00 4.47775497e-17 0.00000000e+00
 0.00000000e+00 0.00000000e+00 7.15573434e-18 2.37222078e-01
 3.87331226e-17 0.00000000e+00 3.37817405e-01 4.54014851e-02]",0.0030108931811252404,8031.696606305067,-0.008941937820551043,8104.163532642248,"[1.11818337e-01 0.00000000e+00 8.71698547e-17 1.67834496e-16
 6.72205347e-17 0.00000000e+00 3.07913417e-17 2.71693642e-01
 0.00000000e+00 0.00000000e+00 5.35371689e-01 8.11163327e-02]",0.011755599202623701,11614.712311332536,-0.0010126482513973312,11626.48585181457,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.03475486e-17 0.00000000e+00 1.15420173e-16 7.70079311e-02
 0.00000000e+00 0.00000000e+00 8.25228990e-01 9.77630785e-02]",0.05308513604971066,12834.260173183773,0.0,12834.260173089075,"[1.65917903e-13 2.83788327e-18 7.84408462e-13 2.18735442e-12
 6.70556798e-19 7.87448041e-19 1.00000000e+00 3.60258861e-13
 4.98407454e-18 6.24459847e-16 1.66873296e-18 2.38849575e-14]",0.0530851360495892,12403.680044636036,0.0,12403.6800445445,"[2.99856328e-18 4.71711184e-13 3.22485449e-18 1.89322872e-16
 4.73765740e-16 2.32978766e-17 1.00000000e+00 2.73594053e-16
 2.99230383e-13 2.34565015e-13 1.63452200e-18 7.95896934e-13]"
2021-03,0.02957259813487645,5423.213769182323,0.0,5423.213769142294,"[0.00000000e+00 1.48773505e-15 1.34434664e-15 3.11529872e-15
 8.63642446e-16 2.38971994e-15 2.68628731e-15 1.17345861e-01
 4.53873395e-16 1.16272183e-15 7.64436809e-01 1.18217331e-01]",0.02165434591874771,5067.897196560463,0.0,5067.897196523064,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.0003998132315330416,1330.1601266456632,0.0,1330.1601266358457,"[1.00000000e+00 0.00000000e+00 8.98507657e-12 7.58131058e-12
 7.79862286e-13 1.15177728e-11 1.11412407e-11 0.00000000e+00
 5.43495804e-13 0.00000000e+00 2.58636168e-12 0.00000000e+00]",0.014038561447425879,5300.09701824023,0.0,5300.097018201121,"[3.69333506e-01 1.04083409e-17 4.33680869e-18 4.55364912e-18
 6.85215773e-17 0.00000000e+00 0.00000000e+00 2.16925707e-01
 8.67361738e-18 9.54097912e-18 3.65105418e-01 4.86353689e-02]",0.021804921752075046,8206.827122341956,0.0,8206.82712228138,"[9.96628314e-02 5.72458747e-17 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.72458747e-17 6.33174069e-17 2.49306401e-01
 0.00000000e+00 0.00000000e+00 5.69163565e-01 8.18672017e-02]",0.03364144548494785,12005.448022377583,0.0,12005.448022288996,"[0.00000000e+00 7.70403893e-17 0.00000000e+00 0.00000000e+00
 1.10202256e-16 5.88516401e-17 1.49636996e-16 0.00000000e+00
 3.85522926e-17 0.00000000e+00 8.63639520e-01 1.36360480e-01]",0.04063361310459057,13355.762535544578,0.0,13355.76253544603,"[1.53167497e-17 1.40504009e-16 7.03111709e-13 6.73787254e-17
 2.62225540e-18 1.04300439e-13 1.78066238e-13 2.10175088e-13
 6.74875818e-17 1.94912823e-13 1.00000000e+00 3.55353433e-15]",0.040633613104544386,12907.686380642333,0.0,12907.68638054708,"[3.74617982e-16 7.70764666e-13 7.10173519e-14 4.84863255e-14
 3.54486975e-13 4.54084785e-17 5.05514996e-13 9.20023788e-18
 6.17604473e-13 1.89338391e-17 1.00000000e+00 1.53673381e-12]"
2021-04,0.04052933484568366,5643.013015973235,0.0,5643.013015931585,"[0.00000000e+00 2.44742014e-15 2.36288080e-15 8.83695003e-16
 1.70438681e-15 5.32720855e-15 3.33199707e-15 8.16230018e-02
 3.74244491e-16 8.45202351e-16 8.20279758e-01 9.80972397e-02]",0.03086594987874136,5224.322657420113,0.0,5224.322657381559,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.0025725451300973035,1333.5820236017153,0.0,1333.5820235918723,"[1.00000000e+00 2.56721033e-12 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.52533966e-11
 0.00000000e+00 7.72586162e-12 0.00000000e+00 3.15559107e-11]",0.02073324205818894,5409.98521265129,0.0,5409.98521261137,"[4.09082826e-01 0.00000000e+00 1.34441069e-17 1.47451495e-17
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.12803081e-01
 0.00000000e+00 0.00000000e+00 3.50382157e-01 2.77319360e-02]",0.030136195561385026,8454.149669439332,0.0,8454.14966937693,"[1.59892286e-01 0.00000000e+00 9.82287168e-17 2.75387352e-17
 0.00000000e+00 6.50521303e-18 3.14418630e-17 2.31967590e-01
 1.14274909e-16 6.37510877e-17 5.45032605e-01 6.31075183e-02]",0.03938656966327203,12478.30143724975,0.0,12478.301437157674,"[1.64798730e-17 1.73472348e-17 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.44016090e-17 0.00000000e+00 1.25220657e-01
 0.00000000e+00 0.00000000e+00 7.83205366e-01 9.15739775e-02]",0.0435542084796372,13937.462201422215,0.0,13937.462201319375,"[3.12293903e-12 1.16673455e-12 1.64834904e-12 2.23282060e-07
 1.27885109e-11 1.11967564e-11 4.11677259e-14 3.55617318e-12
 7.78700282e-12 2.48498245e-18 1.00000000e+00 1.72656727e-14]",0.043554196951855584,13469.870295457613,0.0,13469.87029535821,"[7.37619868e-13 1.00660528e-12 1.07455356e-13 2.41666767e-13
 1.40421989e-14 1.99065222e-17 6.63002266e-18 8.87826770e-17
 4.95356142e-17 1.49859697e-13 1.00000000e+00 1.61330069e-17]"
2021-05,0.022121162290737795,5767.843022708325,0.0,5767.843022665753,"[0.00000000e+00 1.07075862e-15 7.86255849e-16 2.28308659e-16
 0.00000000e+00 6.39580433e-16 0.00000000e+00 0.00000000e+00
 9.08130333e-17 1.40357751e-16 7.65093492e-01 2.34906508e-01]",0.015555791112279449,5305.591129382088,0.0,5305.591129342935,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.0009546413549152977,1334.855116151617,0.0,1334.8551161417647,"[1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.17723886e-12
 0.00000000e+00 4.04856704e-13 0.00000000e+00 1.51119395e-12]",0.012117329779220087,5475.53978757369,0.0,5475.5397875332865,"[4.88705784e-01 0.00000000e+00 0.00000000e+00 2.25514052e-17
 1.07119175e-16 0.00000000e+00 0.00000000e+00 2.42990053e-02
 0.00000000e+00 0.00000000e+00 3.62535778e-01 1.24459432e-01]",0.01637258558687882,8592.56595846651,0.0,8592.565958403087,"[1.72721636e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.62630326e-17 1.34441069e-17 1.52796819e-01
 0.00000000e+00 0.00000000e+00 5.14593637e-01 1.59887907e-01]",0.02229763077935565,12756.537995451046,0.0,12756.537995356919,"[5.63708597e-03 0.00000000e+00 5.95226993e-17 2.03233697e-16
 5.93058588e-17 0.00000000e+00 5.61616725e-17 2.33584032e-02
 1.36636579e-16 5.66495635e-18 7.33696275e-01 2.37308236e-01]",0.006036093338443793,14021.590024171031,0.0,14021.590024067571,"[9.67948015e-13 1.29017971e-18 1.31465534e-13 4.62379291e-19
 3.50622395e-13 6.90212458e-13 2.31622277e-14 2.16071407e-19
 8.52791306e-14 1.28132580e-19 1.00000000e+00 3.01525606e-19]",0.00603609333844668,13551.175689817765,0.0,13551.175689717762,"[6.34902666e-13 5.65177594e-17 8.56131327e-14 1.07179325e-17
 1.49672338e-13 7.22471932e-13 2.67893052e-17 5.97683496e-13
 2.76082034e-13 2.50904039e-17 1.00000000e+00 5.83220687e-17]"
